id,review,rating,likes,date
623,"Great app, helps users work through their feelings by naming them and reflecting on their causes. Very easy to use and so many feeling options with definitions for each one to prevent confusion, as well as an ai analysis of users' feelings.",5,0,2025-04-26
624,"i dont often write reviews for apps but this one just made me feel like i have to...everything is so much better than i expected the range if emotions to check in is so wide, the toold that help with emotions are so usefull, and the fact that it has a feature to add friends and check on thier feelings is just the cherry on top",5,1,2025-04-26
625,People must try this out.,5,0,2025-04-26
626,"This app is great to track your emotions and understand yourself better. it also has great strategies for you to feel grounded in moments of need. Unlike mood trackers, this has been developed by actual doctors.",5,1,2025-04-24
627,This app is a fantastic tool to support better mental and overall health,5,0,2025-04-23
628,"Amazing app, helps you identify what you are feeling. As well as the reminder settings enables one to practice stopping for a moment and consider their feelings. It's completely free, with donations options. I love love love this.",5,0,2025-04-21
629,"I think this is the best app I've ever used for recording my modd throughout the day. It's detailed, new-fashioned and gives you a different vibe. Yeah, I'm really enjoying it although I've just used. I wish there would also be ""Watch Version"". That would be cool and way more easy to record your mood when your phone is away.",5,0,2025-04-20
630,"I found this app incredibly useful. The quality of the content - the tools, the reflection questions, affirmations the videos, and a whole lot more, are so good, one finds it difficult to believe it's all for free! Having been a Life coach myself, I find the questions for reflection is like having a great personal coach. I have no hesitation in recommending the How We Feel app to those who want to go deeper into their daily spectrum of emotions, make sense of them, and act to take them forward",5,11,2025-03-23
631,"I've never rated an app . But this one felt like home , everything about it and the availability of it , if i pen down my ideas I'd find many more things to add and just enhance it, it can only go uphill from here. I never thought i' d take the time to write about an app . But this one at least deserves some appreciation. ✨️🖤",5,0,2025-03-20
632,it helps a lot when you need to name an emotion and to understand the causes better. It's also helped me a lot with emotional regulation,5,0,2025-03-20
633,"I've been using How We Feel for a bit now, and it has truly helped me become more mindful of my emotions. The interface is beautifully designed, and the prompts encourage deep reflection. I love how it tracks patterns over time, making it easier to recognize emotional triggers and trends. One feature that would make it perfect is the ability to sync with Health Connect for a more holistic view of well-being. Hopefully, that’s something for future updates!",5,1,2025-03-19
634,The reflect back feature is incredible!,5,1,2025-02-26
635,"For folks with ADHD and ASD, this app is proving to be incredibly useful in naming emotions, finding mindfulness exercises, and seeing the long term/short term emotional landscape. Which is great for when a feeling feels like it will last forever. Thank you for making this app! The UI is also very friendly to users of many ages, in my experience!",5,2,2025-02-26
636,That's really helpful for me.,5,0,2025-02-26
637,"Love the app, but I'm unable to respond to friends when they react/reply to my check in",5,0,2025-02-25
638,"Genuinely well thought through, intuitive app. Helps me track my mental health wonderfully.",5,0,2025-02-24
639,Great App!!,5,0,2025-02-24
640,Amazing how this app is free. I've learnt a lot about my emotions ever using this app. Really helpful!,5,0,2025-02-23
641,"Above and Beyond - HWF has everything I’ve been looking for in a mood tracker: a clean, intuitive design, soothing animations, pattern summaries, and an extensive list of emotions with nuanced descriptions. It even offers AI journaling prompts and relevant emotional regulation tools and ideas for each feeling! HWF is mostly bug-free, and truly a gift, being free of cost. If you struggle to put words to your feelings or want more guidance than a basic tracker, I can't recommend this app enough.",5,0,2025-02-23
642,This app is amazing,5,0,2025-02-22
643,Love the app. Keep up the good work.,5,0,2025-02-22
644,This app is incredible! Very wide range of emotions with good descriptions which has helped me come to terms with how I am feeling much more easily. The resources like activities and videos are also very well made and I have just found it to be very useful for mindfulness and gaining insight into my own emotions.,5,1,2025-02-21
645,This is a really helpful app. I am grateful that it's free because I can not afford to pay for the help I need. The people who made that possible truly value positive mental health and human connection. Thank you! 🩷,5,1,2025-02-20
646,Best Mental App I've encountered.,5,0,2025-02-20
647,Really good app.,5,0,2025-02-19
648,"This app's UI is incredible. Like I'm genuinely so thrilled to open it every time. Clean and polished but fun and vibrant. And it has just the right amount of functionality and features. It's helping me acknowledge, name and understand my emotions.",5,0,2025-02-19
649,I really love this app!,5,0,2025-02-17
650,Since the last update it keeps crashing - starts and closes right away 🤔 power management not automatic JIC but does not solve it,5,0,2025-02-16
651,"Help: Can android version login to any account? I can't find where to login. I want to sync the data between my phone (android) and iPad, but only iPad version can login to an account.",5,0,2025-02-16
652,"Brilliant implementation of a feeling tracker with very intuitive and helpful flow to effectively capture details. Integration for sleep and steps data is excellent, and widget is very useful as a display and to quickly enter information. One feature I would like is to be able to capture air quality along with weather when recording a feeling. Many thanks for making this free. It has been a great benefit as part of my therapy.",5,1,2025-02-16
653,"LOVE this app, I'm just confused on why the sound patterns aren't available on Android? Maybe my phone is too old something but other than that I love this app, perfect for tracking your emotions no matter what kind of day you're having!",5,0,2025-02-15
654,Great.,5,0,2025-02-15
655,This app is very good. I will donate as soon as I'm employed.,5,0,2025-02-15
656,This is one of the only apps I have a streak in and I would recommend for people who don't know how to put emotions into words you can share them with your 'chosen' friends and they can react to it in the app and can share how they feel,5,0,2025-02-14
657,I been using this app for last 1.5 month and I have to say this is the one and only app I ever enjoyed and helped me this much 5 stars this app is like my best friend who keep on checking on me but the only difference is that he really tells you that's its you only you who can change your bad stuff and yes you are enough..!! This is an awesome app Talking about the UI it's one of the best I have seen in any other app It's smooth app is smooth 5 stars ⭐⭐⭐⭐⭐,5,0,2025-02-27
658,It helps me cope with my emotions. Feelings,5,0,2025-02-28
659,This is the best mood tracking app I have ever downloaded. My therapist suggested I keep a log of my emotions throughout the day and when I found this app I was curious and skeptical. It has helped me get to know myself and what/who causes certain emotions. And it's free with no ads!!!! An amazing app!!! I can't recommend it enough!,5,3,2025-03-01
660,Excellent app for every one to help understand more how important self compassion is.,5,0,2025-03-13
661,helps me a lot with tracking exactly what I am feeling rather than tracking a rating of 1-5. I love the idea of the app and I love how it is set up. it is easy to use. and it's free!! it's perfect,5,0,2025-03-19
662,"It's an amazing application and has helped me through a lot of difficult times! The short insight videos earned after some consecutive entries are really helpful and reassuring. The weekly, hourly, etc analysis provides a deeper outlook into the problem. The colour categorization into four sets aids in figuring out the specific emotion efficiently. One thing that could be improved upon is that the emotions - some of them - are very vaguely described and the distinction isn't very clear.",5,3,2025-03-18
663,Literally screaming about this app! It's so neurodivergent friendly. I've tried so many of these apps and this is literally the only one that actually just makes sense. The widget makes it super accessible. I honestly just love this app. And it's free?? Hooowwwwwwwww??,5,0,2025-03-18
664,"Error: getCredentialAsync no provider dependencies found - please ensure the desired provider dependencies are added. App is good, but I cannot log into my account to use other features. Please help.",5,0,2025-03-17
665,so grateful for the thoughtful work that has gone into this app to provide equitable access to mindfulness and mental health resources!,5,0,2025-03-16
666,"Amazingly well made, bug-free, simple and effective. Thank you so much for making this available for free.",5,0,2025-03-16
667,truly helpful.,5,0,2025-03-15
668,Too good and amazing,5,0,2025-03-14
669,"𝐼 𝑎𝑏𝑠𝑜𝑙𝑢𝑡𝑒𝑙𝑦 𝐿𝑂𝑉𝐸 𝑡ℎ𝑖𝑠 𝑎𝑝𝑝!!! 𝐼 𝑙𝑜𝑣𝑒 𝑒𝑣𝑒𝑟𝑦𝑡ℎ𝑖𝑛𝑔 𝑎𝑏𝑜𝑢𝑡 𝑖𝑡. 𝐼𝑡'𝑠 𝑔𝑟𝑒𝑎𝑡 𝑡𝑜 ℎ𝑎𝑣𝑒 𝑖𝑛 𝑏𝑒𝑡𝑤𝑒𝑒𝑛 𝑡ℎ𝑒𝑟𝑎𝑝𝑦 𝑎𝑝𝑝𝑜𝑖𝑛𝑡𝑚𝑒𝑛𝑡𝑠! 𝐷𝑜𝑤𝑛𝑙𝑜𝑎𝑑 𝑖𝑡! 𝐼𝑡'𝑠 𝑔𝑟𝑒𝑎𝑡!!! 😁 𝐵𝑢𝑡 𝑜𝑛𝑒 𝑞𝑢𝑒𝑠𝑡𝑖𝑜𝑛, ℎ𝑜𝑤 𝑑𝑜 𝐼 𝑡𝑢𝑟𝑛 𝑜𝑛 𝑡ℎ𝑒 𝑠𝑙𝑒𝑒𝑝 𝑚𝑜𝑑𝑒?",5,0,2025-03-13
670,"I just want to share my gratitude. This is my second day and this app seems to be quite useful to track and analyze emotions and learn how to regulate them. Keep the good work! About a month later, the same opinion. Use it daily. Looking for upgrades and updates of the same or complementary apps.",5,0,2025-03-13
671,"The best mental health app I've ever found, Has the best and most polished UI, and really comprehensive and useful features, I can't believe it's 100% free. Good job, Thx dev❤️...",5,0,2025-03-11
672,very good for those who want to better understand and identify their emotions,5,0,2025-03-01
673,Very helpful in identifying and processing uncertainty,5,0,2025-03-10
674,I accidentally went back a step and thought I had lost my types description of my check in. this app is great because all I had to do was go back to the next step and my text was still saved + ready to submit. it's small details like this that makes me so sooo happy😊,5,0,2025-03-09
675,Easily one of the most important apps I have ever downloaded. Dr. Marc Brackett is a groundbreaker in the field and made such an incredible apps.,5,0,2025-03-09
676,"I'm a psychologist and I found this so helpful - not just for myself, but even my clients! Great work :)",5,0,2025-03-08
677,"I can't express enough the gratitude for keeping this wonderful app free! Lots of love, from India. 💙❤️",5,0,2025-03-07
678,Love this app,5,0,2025-03-05
679,It's truly wonderful; anyone struggling with emotional imbalance should have this.,5,0,2025-03-05
680,"It's the first completely free mental health app I've ever seen. Like no in app purchases or anything. It's 100% free. It's also extremely helpful. I've been feeling absolutely horrible, and I've used it once, for about 20 minutes, and I can already tell It's going to help alot.",5,0,2025-03-03
681,So helpful and crazy that this app is free 😁,5,0,2025-03-02
682,"The best app since sliced bread. Well done guys, what an app!!",5,0,2025-03-01
683,This app is simple and easy to use. It offers a wide range of potential emotions to keep a more accurate track of how you feel and is overall great. I would highly recommend!,5,0,2024-12-23
684,Enlightening and empowering.,5,0,2023-04-09
685,"I've been paying for apps like this before, but it gets too expensive over time, especially if you're like me and kinda ""forget"" to keep the app up to date when things are stable and my mood (and the different things in my life that usually makes me unstable sooner or later...) aren't all over the place. I'm autistic and have ADHD, so my patterns are the way I communicate my feelings to friends and family, hence the need for mood-trackers. Free, easy to use and share makes this a 5:er.",5,0,2024-10-29
686,One of the best productive apps I have come across,5,0,2024-12-10
687,This app has changed my life. I used to push down my feelings but now I can identify them effectively because of this app. I also love how it is free for this great of quality. My only concern is that not all the emotions are visible on the screen unless you go into the emotion list.,5,0,2024-11-22
688,Best journaling app. So amazing.,5,0,2024-12-07
689,"I love this app. It is helpful and interesting to analyze my emotions. Knowing my emotions is the first step in controlling them, and that's what this app allows me to do.",5,0,2024-12-07
690,"Really like this app. Recording how I feel and why I'm feeling it, is really helping me understand myself. I am aware of improvement in my interactions, insights too. I use it daily and will continue to do so.",5,5,2024-11-22
691,"La mejor aplicación del mundo, es 100% gratuita, super interactiva, visual, intuitiva... Es impresionante, de verdad.",5,0,2024-11-21
692,it's a very useful app but I don't really agree with the intensity chart,5,0,2024-11-21
693,one of the best for journaling emotions and understanding the patterns.,5,0,2024-12-08
694,I am very appreciative of this app. It is helping daily,5,0,2024-10-29
695,"Absolutely awesome. Lots of helpful features for free. However, I'm having issues getting Health Connect data to sync to the app :(",5,0,2024-10-29
696,"Great app. Love the simplicity and the style. The UI doesn't get in the way, but let's me quickly search for and select an emotion. It doesn't feel like another ""thing to do"", but it's actually a joy to ""check-in"" my emotions. The emotional 101 videos are also very on point and helpful, even though (or maybe because) they are only maybe 2 minutes long each. Thanks a lot for this work!",5,9,2024-10-28
697,"Really valuable in terms of the science shared, ease of use and feel of the app, and great functionality. I hope that more people use this regularly so they can understand and support their health to prevent it/before it deteriorates badly. I think it would benefit those already seeing psychologists or counsellors, as an easy day to day tool to record feelings or scenarios.",5,5,2024-12-09
698,"Very interesting concept, totally free, actually helps my life",5,0,2024-11-21
699,I love the simplicity and features of this app. It feels like it actually cares and just looks good in a calming way. I think the concept is really cool,5,0,2024-10-27
700,Best,5,0,2024-11-05
701,Best free journalling app out there by far. Made me fall in love with using my phone after not having one for 3 years,5,0,2024-11-21
702,Thank you.,5,1,2024-12-09
703,Very well done and fun to use!,5,0,2024-11-19
704,"Love the app, But I feel that sometimes the emotions could not be categorised as just pleasant or unpleasant Because I often find myself looking for emotions in the app that do not fit in those categories Something in the middle that's neither of them",5,0,2024-11-05
705,Thank you! This is exactly what I needed. I just wanted to add my feelings without talking about my day because I can’t keep up with it. I love it!,5,0,2024-11-05
706,the animation for disgusting is disgusting,5,0,2024-10-26
707,"By far the best mood tracking app I have ever tried. I'm a therapist so I have tried them ALL! I recommend this to my clients all the time! It provides a lot of insight and helps improve emotional intelligence! Most of the apps I lose interest in after a few days, but this one is so easy that I'm almost looking forward to the next check in.",5,8,2024-12-09
708,I now see what is hurting me it analyzes everything amazing can edit put photos learn watch videos get guidance journal it's really calming to write it all and let it out,5,0,2024-12-10
709,Perfect,5,0,2024-10-26
710,"A calming, lovely way to learn and understand your emotions while being mindful of your well-being.",5,0,2024-11-05
711,"This app is excellent, I cannot describe how it helped me keep track of my emotions and manage them. overall it helped me deal with depression and negative feelings. also the UI is excellent, I liked the fluid animations. Just one advice, don't make it too expensive in future.",5,3,2024-12-10
712,"Excelent app to start recognizing how you feel every day. It's free, let's you add a lot of info and by using it for a month you can use it as a tool to reflect on that and see different patterns to work on. It's a wonderful tool.",5,0,2024-11-19
713,So helpful and well thought out and designed - thank you,5,0,2024-10-26
714,"It's a perfect app, it has tools and tracker of mood by science (all free). Thanks for your work",5,0,2024-11-06
715,Easy to use. Attractive. FREE!,5,1,2024-11-19
716,Best app for emotions! Super complete and for free with NO paywall for features. Overall super useful,5,0,2024-11-24
717,Great app . Simple with perfect GUI. I totally recommend it.,5,0,2024-12-06
718,"Great app! Great for keeping track of data on mental health- I've found it especially helpful for keeping track of how different meds make me feel, so I can better tell what's a good fit. Highly recommended to anyone who wants to journal digitally!",5,5,2024-12-05
719,The best app out there and it's free,5,0,2024-11-30
720,"I have been using the how we feel app for more than a month, which is the most sustained time I've spent on a wellness app. I love everything about it and have found it incredibly useful in my mental health journey. My friends and partner share updates with each other, which keeps me connected with my community. It helps me name and understand my emotions. I also like some of the tools the app provides, especially the deep breathing ones. Well done, folks!",5,12,2024-11-02
721,Would love a smaller widget or the ability to make current ones much smaller. Takes too much space. Brilliant otherwise.,5,1,2024-11-26
722,Bes app ever on explainable,5,0,2024-10-31
723,An incredibly helpful tool for anyone who wants to improve their own emotional intelligence or help others to improve theirs. It's really amazing that this is available for free.,5,1,2024-11-26
724,I wish there was a feature for pixel watch for breathing and mood tracking.,5,0,2024-10-31
725,"I heartily recommend this app. It will help train you to feel and discern WHAT you feel. And the tone is so good, so kind and helpful. I love it; would hate to be without it.",5,0,2024-10-31
726,"Absolutely the best FREE app I've ever used! Simple and elegant UI, vivid emotions to select from, proper analytics. Loved it. Also, the widget is super helpful.",5,0,2024-11-25
727,"Update to my last review! The app is still amazing and the greatest wellness app I have ever found. The only two things I would like changed are: The bubble page having more moods to pick from instead of having a lot of them in the scroll menu, and having the same amount of features as the version on Apple. Aside from those two points, the app is perfect! Thanks for making a great app! I literally use it every single day!",5,0,2024-10-30
728,"Great app, it will be even better if it had more language.",5,0,2024-11-28
729,I love this app so much!!!!,5,0,2024-11-29
730,Really enjoying this so far and have even recommended,5,0,2024-10-30
731,"It is very good. I typically don't review apps, however, this one helps me keep track of how I'm feeling and how to deal with that feeling.",5,0,2024-11-25
732,this is genuinely such a good app!! im incredibly greatful that this app is free :),5,0,2024-10-30
733,"A top notch app, with consistent updates and improvements, I really can't ask for more; other than the support for my native language which is Arabic. Lots of appreciation to the team and the donor behind the amazing app.",5,0,2024-10-30
734,"I got this app off of a recommendation from my therapist. Best therapy homework I've ever had was to download this app and give it a try! It's simple, quick, satisfying, and helps me pause and process my emotions. Definitely worth a try!!!!!",5,0,2024-12-05
735,If an app could be essential then this is it.,5,0,2024-12-01
736,"Being free with no-ads while providing an amazing interactive framework to analyze our emotions is a blessing, thank you.",5,0,2024-12-02
737,really a creative app,5,0,2024-12-02
738,"Words can't describe how much this app has helped me through what I would call my lowest point in life. It has a very simple flow, and is educational. If You are on the fence about downloading it, as a friend, who is a perfect stranger, lol, I say GO FOR IT! You HAVE to be honest with yourself, and it gives you the perfect, private space to do it. I like to screenshot my journal entries once they are complete. The app lets you edit your input and customize the tags you add. LOVE THIS APP!",5,36,2024-12-03
739,"Nice app. Useful. Free. No ads ❤️ Edit: Wanted to add a suggestion for the devs. It could be an advanced setting or something: for the app to let you decide how to interpret a certain feeling for yourself (as being high or low energy as well as pleasant versus unpleasant). Because sometimes the app options do not align with how I perceive certain emotions, and sometimes they can differ depending on context/circumstances. And also adding a neutral type of feeling that's not pleasant/unpleasant.",5,1,2024-12-03
740,👍,5,0,2024-12-03
741,Best app for tracking emotions! Also a very responsive Dev team willing to solve issues with the app and get feedback,5,0,2024-12-03
742,must have app.,5,0,2024-12-04
743,"Seems a great app to view what is influencing my state of mind. However, so far I only see the connection with the weather - all the other parameters have to be entered in manually by each check in. Have I missed something with the setup? How do I link it to google fit data?",5,0,2024-11-02
744,"Just downloaded but already like this app, such a great array of emotions and the fact it's free for users is so kind",5,0,2024-11-24
745,Thank you so much for making this amazing app free for everyone. I'm very pleased with the layout of the app and the great scale of emotions you can log. If I can suggest a new feature: I'd love to be able to link a song via Spotify to my logs. It would be really fun and insightful to sometimes scroll through my logs and listen to the songs I logged. Overall an amazing app with great features. My new favourite app. Keep up the good work! 💪,5,15,2024-12-04
746,"Awesome app. Find it especially useful as a neurodivergent person. Would love to be able to choose more than 1 feeling at a time, rather than having to log separate entries. Still a solid 10/10.",5,0,2024-11-03
747,"Great app in all aspects. Strong scientific base. Non-profit. Totally free. Easy to use. Raise awareness of emotions all day long. Helps analyse emotion patterns easily. Super helpful informative digestible short videos and graphics. Thank you, HWF Research Project. Hopefully, you'll create an Arabic version of as emotion names in foreign language are little bit challenging to choose from even when you're fluent in that language. Native language would be the best option in such apps.",5,8,2024-10-30
748,Amazing,5,0,2024-11-07
749,"Beautifully designed, informative and intuitive app that allows to keep track of our feelings. Checking in on my feelings on a regular basis has really helped keep a track of my mental health and conscious decision making to make it better.",5,0,2024-11-06
750,"Great app with great design and functionality. Quite transparent with how they handle data. Completely free with no adds. Overall, it is one of the best apps I have ever used. I highly recommend it to anyone who wants to map their emotions.",5,0,2024-12-11
751,Love the new update! Thanks!,5,0,2024-11-17
752,It's such a beautiful app... A blessing for everyone who wants to take care of their mental well being... Thanks a lot for the app being free and rich with features... ☺️,5,1,2024-12-15
753,Amazing,5,1,2024-12-16
754,"I have spent most of my life avoiding emotions. I feel with this app I can finally understand them, and not run from them.",5,0,2024-11-07
755,I have recently discovered this app and I love the way it tracks my moods with one word and even has a widget for quick updates. It has other great features too many to list here 👏🎉☀️,5,0,2024-10-21
756,I really loved this app. It was more of like a Journal. I accidentally signed out from the app and all my data is gone. I couldn't retrieve any data even though I signed in. Please help me to recollect my data again. It meant a lot to me and it aches my heart to have lost it.,5,0,2024-12-16
757,"I don't like that I can't go back to days I missed. Especially when I know the info I want to provide, but I just didn't have time to do it or forgot to.",5,0,2024-11-16
758,"I like this app. It's going to really help me better understand my emotions and the factors around them. So far, I'm really happy that there are no in-app fees or subscriptions for such a great app. I really hope it continues to meet my expectations",5,1,2024-12-17
759,"Hi I had to delete the app because I ran out of storage, does this mean all of my data is deleted?? Thank you",5,0,2024-10-19
760,Incredible tool to learn emotional self regulation!!! Thank you!,5,0,2024-11-16
761,"Love all the data it collects, the seamless integration to my other apps, the layout and that it's free. It's amazing! I will be recommending this to all of my friends and family.",5,0,2024-11-15
762,"I love this app. Everything about it is so beautifully and thoughtfully designed. The UI is sleek and the language used (in-app and in the videos) is sensitive. I love how I can get immediate suggestions for tools to try, as well as notice long-term trends in my emotions. I also appreciate the highly customisable sharing options. Thank you for this resource, more people should try it!",5,3,2024-12-18
763,"Excellent app, I'm really learning how to understand my feelings. You should make it where you choose what you want to share with your friends, like customizable.",5,0,2024-11-15
764,"It's a great app given that it's free and no ads. It has so many emotions to choose your mood, which I personally love cuz it allows a more accurate and precise reading on how you're feeling. App is definitely worth it, though it still has more potential and can become better! Also, I hope the AI features come to android version soon too, cuz it's already on ios.",5,8,2024-11-13
765,It has helped me identify and distinguish between differing emotions. I would highly recommend this to everyone,5,1,2024-10-19
766,I'm so amazed by this app! It's such a rare gem among so many cash grabbing apps. I cannot believe such amazing tool full of resources is completely free! I can't stop talking about it. It already helped me understand my emotions better through reading the description of each emotions to choose from. I eagerly do frequent checks-ins so I can develop nice and thorough analytics at the end (I'm a nerd). And the tools for emotional regulation?? I'm so grateful for this app and that it's free! 5 🌟,5,0,2024-11-13
767,This has been a really helpful app. The reminders help me stay on top of my entries and being able to share with certain ppl in my life is a big help when it's difficult to communicate to them what is going on. Would definitely recommend to other people and am currently doing so.,5,0,2024-11-12
768,Vraiment bien et c'est rafraîchissant d'avoir une application de cette qualité complètement gratuite où l'on a même pas besoin de compe,5,0,2024-10-18
769,Great app,5,0,2024-12-19
770,Perfection ✨,5,0,2024-12-19
771,Fantastic app that my son and I are using to help us navigate our emotions and support our mental wellbeing.,5,0,2024-11-12
772,"Can't believe this is a free app. I love that it gives you dozens of coloured words to describe feelings because it's sometimes very difficult to articulate. Then it gives you strategies to help with whatever feeling you've picked. Excellent app, so much work has gone into it. There are paid apps that aren't anywhere near as good.",5,0,2024-11-12
773,I have been using this app for only a week and half but I absolutely love everything about it. The whole premise - the idea of checking in emotions and like selecting these different shapes. The animations and the tools that they offer. It's all very thoughtful and beautiful thank you so much for creating it.,5,3,2024-12-20
774,"as someone who is often overwhelmed by emotions, this app is very helpful in tracking and managing my emotions. thank you for this",5,0,2024-12-21
775,"I love the app! It's my most used frequently used app these past few weeks, but since then, I'vegotten my wife, who is an iPhone user to using the app. I am so jealous of her AI features for the writing! Please PLEASE being it to android sooner than later too! 🙏🏽",5,0,2024-12-22
776,I have had a great experience with this app. I can tell great care and efforts have been put into this.,5,0,2024-11-10
777,Great design/user experience and has lots of tools.,5,0,2024-10-18
778,very well thought through app for raising awareness and emotional intelligence!,5,0,2024-12-22
779,Amazing app to bring awareness to emotions.,5,0,2024-11-12
780,Gentle check ins to remind you to feel. Even the method of sharing with friends is calm and unobtrusive.,5,0,2024-10-17
781,"It's the first time I'm writing an review for an app. I had never liked any wellbeing/mindfulness app until I found How We Feel. It's beautifully designed, clean, very straightforward and easy to use. Also provided with useful reminders/tutorials from psychologists. I can't believe it's free. Really appreciate the team who built this app and whoever working for this project. You are amazing.",5,2,2024-12-15
782,"The only app that has consistently motivated me to check in my emotions! However I would really like to see a calendar of all my past filled circles, as the circle is a great way to see the emotion summary!",5,1,2024-10-21
783,I mean the best app that feels like ios + no adds! A must have for people who likes viual aesthetics and actually useful material💜💜,5,0,2024-10-22
784,"Absolutely the best mood tracking app. I'm in a long distance relationship, so this really helps me check in on my girlfriend quickly and instantly if perhaps we're both really busy. It's extremely beneficial for quick information on how you and others are feeling. Great for mental health too cuz I have depression, so this helps me know what triggers me and what benefits me. I think it'd be nice to have a med tracker and how the meds affect your mood maybe.",5,64,2024-12-14
785,"Just terrible! I immediately bawled my eyes out when I did the exercises 😆Also, didn't know naming your emotions and singling them out could let me feel that much relief 🥹😭😭 I would love to see more exercises on topics like grief and letting go. I'll be sure to support once I have the means because I do LOVE the app ❤️‍🩹💖 Much love to the team behind this",5,0,2024-11-07
786,"genuinely such a unique and helpful app! I started a microtrend amongst my friends to use this app and it's been not only fun, but insightful to see how others feel and reach out when they're not doing so well, or to congratulate them on an achievement! I'll always be grateful that this app exists, you're doing incredibly important work<3",5,0,2024-10-23
787,Very interesting idea for an app and it's easy to use,5,0,2024-12-11
788,You are the best !,5,0,2024-12-12
789,I'm autistic and struggle with alexithymia. This app has helped me learn how to identify different things with emotions and feelings do I can better take care of myself.,5,0,2024-10-23
790,"Is there such a thing as ""grey"" moods? Not negative or positive, somewhere in the middle? I'd love to see more moods added, maybe in a ""grey area"". The app helps identify my moods and emotions really well and I find myself subconsciously doing the exercises by myself when I notice changes in my mood. It doesn't overwhelm you with questions which I really like. It's a really chill therapy companion, and it encourages you to check in daily in a gentle non-obtrusive way which is really nice.",5,0,2024-12-23
791,The best app ever designed and made freely available. I thank you for your efforts. Much love ❤️,5,0,2024-11-18
792,"Wow, what an amazing find. It's perfect for me. THANK YOU for making this app! ❤️",5,0,2024-12-12
793,💚💚💚✅ Very proud to have My paper Quoted. Love Guys from me and Miss.Emily,5,0,2024-11-18
794,"Wow! This check in with your emotions app is not only FREE, but it connects with Health Connect, has short videos, breathing exercises, and other helpful tools.",5,0,2024-12-12
795,"This is the best self-therapy and getting to know your feelings app I've ever encountered. After trying so many apps, this is the one that really fit my needs. I love how it's possible to share your emotions with your friends, and Nudge them to check in, so we can all take care of each other. Thank you so much for this 💜",5,0,2024-11-09
796,Recommended for people who want to track how they feel each day in their lives. A well-developed app and I've been using it for almost a month now. Love I can relieve the emotions I felt in my highs and lows.,5,0,2024-11-09
797,Extremely helpful all. The best app I found for increase your emotional awareness.,5,0,2024-11-26
798,"I never give feed back. but this time I couldn't keep from sharing. really helpful app, easy to use, gives alot of insight; will expand your knowledge of feelings so you aren't stuck using the same adjectives, and it comes with lots of helpful tools and exercises if you feeling some type of way. happy to have heard of it and I highly recommend it.",5,34,2024-11-09
799,"It does what it says, Thanks!.",5,0,2024-11-09
800,"Great app, highly recommend",5,0,2024-10-22
801,"Really good app, no adds or premium membership stuff, but still amazing quality. You can tell this is made by people who actually care. really good for people who struggle with putting words to how they feel, and super easy to add friends and keep connected !",5,0,2024-10-23
802,I love the app. My teen daughter and I both use it. She has trouble expressing her feelings. I just wish we could sign into google and share it with each other.,4,0,2025-02-23
803,I like this app,4,0,2024-11-03
804,good UI and a lot of good tools to deal with mental health. it has a high learning curve because of all the different functionalities offered.,4,0,2025-03-16
805,"edit: when trying to add another feeling to a check-in, the app crashes",4,0,2025-02-25
806,I wish we could say our day end later than midnight but exept that its a really good app!,4,0,2024-09-12
807,"Really big fan of the app, NOT A FAN OF THE NEWEST UPDATE. In trying to feel more unique and flashy. I feel it makes it harder for me to imput and assess all of the information as easily as before .",4,1,2023-11-27
808,"EDIT: I've been using this app for about 2 months and I JUST NOW found out there ARE MORE EMOTIONS THAN JUST THE GRID!!! I thought the grid that shows up was all the app had, 36 for each quadrant. There are actually almost 60 per category?! I wish this was made more clear! It's very difficult to identify the emotions I'm feeling in the moment beyond good or bad. I've been limiting the description of how I feel bc I didn't know there was way more options to pick from! Pls improve this 🙏",4,41,2024-02-24
809,"I really like it except Iabsolutely loathe you can't go back to a day you missed. It's upsetting to see a steak gone because you literally can't look at your phone one day. I'm convinced to stop using this for that reason alone, but it would be unfair to give it anything less than 4 stars because otherwise I've absolutely loved it. Triggering to see a steak loss when nothing i can do about it.",4,13,2024-11-04
810,"Absolutely fantastic app! As others have noted, it would be nice to have a ""neutral"" option, and the Reflect ai doesn't appear to work on my Android phone. Other than that, very helpful tool to help in my recovery.",4,1,2025-03-07
811,They listened to feedback on a backwards update and moved forward again. The only thing I wish this app did better is including a couple more emotions like manic and grieving or offering an option to edit emotions you wouldn't use. Overall this app has been super helpful for tracking my schizoaffective Bipolar episodes though I'm so glad I found it.,4,2,2024-02-20
812,I love the app but I wish we didn't have to share with friends manually each time. I'd like it to share EVERY time.. or have the option to toggle it every time.. sometimes I get concerned messages from friends but only because I forgot to take the extra step to announce my check ins with them..,4,0,2024-11-04
813,Super cool would love a wear os app though!,4,0,2024-11-10
814,Good app to help acknowledge and process emotions in the moment. It is a very handy tool and love that there's no ads or push to pay for anything.,4,0,2024-01-31
815,"Is there a way to remove the sleep, exercise and steps reports? I don't have a smart watch",4,0,2024-11-03
816,"Just started so still formulating a solid opinion. Seems to have a fair amount of resources. It vibrates when making selections. This is unpleasant sensory wise and it would be nice if there were a clear way to turn this off. I checked in the settings and the FAQ, but couldn't find anything regarding the vibration.",4,12,2025-02-25
817,"Great app, helped me so much, first step to understanding yourself is actually being able to recognize yoyr feelings, however I have few concerns about my data sinxe the weekly digest reads my notes (it's Ai) and oft they're private to me",4,0,2025-03-08
